Tournament,surface,Date,HomeTeam,AwayTeam,score,round,Surface,FTR
Koblenz CH,Hard,20240129,Martin Klizan,Mathias Bourgue,3-1 RET,Q1,Hard,H
Koblenz CH,Hard,20240129,Marvin Moeller,Tibo Colson,6-3 7-6(3),Q1,Hard,H
Koblenz CH,Hard,20240129,Daniel Michalski,Mats Rosenkranz,7-6(7) 6-3,Q1,Hard,H
Koblenz CH,Hard,20240129,Kenny De Schepper,Steven Diez,6-3 6-2,Q1,Hard,H
Koblenz CH,Hard,20240129,Michael Geerts,Liam Gavrielides,7-6(7) 3-6 6-4,Q1,Hard,H
Koblenz CH,Hard,20240129,Charles Broom,Patrick Zahraj,7-6(5) 7-6(3),Q1,Hard,H
Koblenz CH,Hard,20240129,Filip Krajinovic,Michael Vrbensky,6-0 6-1,Q1,Hard,H
Koblenz CH,Hard,20240129,Elmar Ejupovic,David Jorda Sanchis,6-3 6-3,Q1,Hard,H
Koblenz CH,Hard,20240129,Tristan Lamasine,Aidan Mchugh,6-3 6-7(4) 6-3,Q1,Hard,H
Koblenz CH,Hard,20240129,Guy Den Ouden,Louis Wessels,6-0 3-0 RET,Q1,Hard,H
Piracicaba CH,Clay,20240129,Camilo Ugo Carabelli,Federico Coria,7-5 6-4,F,Clay,H
Piracicaba CH,Clay,20240129,Federico Coria,Matheus Pucinelli De Almeida,7-5 7-6(6),SF,Clay,H
Piracicaba CH,Clay,20240129,Camilo Ugo Carabelli,Felix Gill,6-3 6-0,SF,Clay,H
Piracicaba CH,Clay,20240129,Federico Coria,Gianluca Mager,6-0 4-6 6-3,QF,Clay,H
Piracicaba CH,Clay,20240129,Matheus Pucinelli De Almeida,Alexander Weis,7-6(3) 7-6(4),QF,Clay,H
Piracicaba CH,Clay,20240129,Felix Gill,Ivan Gakhov,6-0 7-6(3),QF,Clay,H
Piracicaba CH,Clay,20240129,Camilo Ugo Carabelli,Kilian Feldbausch,6-1 6-4,QF,Clay,H
Piracicaba CH,Clay,20240129,Federico Coria,Juan Bautista Torres,6-0 3-0 RET,R16,Clay,H
Piracicaba CH,Clay,20240129,Gianluca Mager,Hernan Casanova,2-6 6-1 7-6(4),R16,Clay,H
Piracicaba CH,Clay,20240129,Alexander Weis,Daniel Dutra Da Silva,6-3 6-3,R16,Clay,H
Piracicaba CH,Clay,20240129,Matheus Pucinelli De Almeida,Edoardo Lavagno,6-1 6-3,R16,Clay,H
Piracicaba CH,Clay,20240129,Felix Gill,Marco Cecchinato,7-5 6-4,R16,Clay,H
Piracicaba CH,Clay,20240129,Ivan Gakhov,Gerard Campana Lee,6-4 6-4,R16,Clay,H
Piracicaba CH,Clay,20240129,Kilian Feldbausch,Timo Stodder,7-6(3) 6-1,R16,Clay,H
Piracicaba CH,Clay,20240129,Camilo Ugo Carabelli,Mateus Alves,6-2 6-2,R16,Clay,H
Piracicaba CH,Clay,20240129,Federico Coria,Renzo Olivo,6-1 7-5,R32,Clay,H
Piracicaba CH,Clay,20240129,Juan Bautista Torres,Joao Lucas Reis Da Silva,6-4 2-6 7-6(5),R32,Clay,H
Piracicaba CH,Clay,20240129,Hernan Casanova,Gonzalo Villanueva,6-2 6-4,R32,Clay,H
Piracicaba CH,Clay,20240129,Gianluca Mager,Alessandro Giannessi,6-3 1-1 RET,R32,Clay,H
Piracicaba CH,Clay,20240129,Daniel Dutra Da Silva,Santiago Fa Rodriguez Taverna,4-6 6-4 7-5,R32,Clay,H
Piracicaba CH,Clay,20240129,Alexander Weis,Federico Agustin Gomez,4-6 6-4 6-3,R32,Clay,H
Piracicaba CH,Clay,20240129,Matheus Pucinelli De Almeida,Damien Wenger,6-2 6-4,R32,Clay,H
Piracicaba CH,Clay,20240129,Edoardo Lavagno,Alex Barrena,6-2 6-7(0) 6-2,R32,Clay,H
Piracicaba CH,Clay,20240129,Marco Cecchinato,Guido Andreozzi,6-3 6-4,R32,Clay,H
Piracicaba CH,Clay,20240129,Felix Gill,Orlando Luz,7-6(3) 7-6(5),R32,Clay,H
Piracicaba CH,Clay,20240129,Gerard Campana Lee,Pedro Sakamoto,7-5 6-1,R32,Clay,H
Piracicaba CH,Clay,20240129,Ivan Gakhov,Eduardo Ribeiro,6-3 6-3,R32,Clay,H
Piracicaba CH,Clay,20240129,Timo Stodder,Juan Pablo Ficovich,7-5 5-7 6-4,R32,Clay,H
Piracicaba CH,Clay,20240129,Kilian Feldbausch,Nikolas Sanchez Izquierdo,6-4 6-4,R32,Clay,H
Piracicaba CH,Clay,20240129,Mateus Alves,Nicolas Zanellato,7-5 6-2,R32,Clay,H
Piracicaba CH,Clay,20240129,Camilo Ugo Carabelli,Carlos Taberner,7-6(3) 6-2,R32,Clay,H
Piracicaba CH,Clay,20240129,Federico Agustin Gomez,Igor Gimenez,6-1 6-2,Q2,Clay,H
Piracicaba CH,Clay,20240129,Alex Barrena,Ignacio Monzon,3-6 6-1 6-3,Q2,Clay,H
Piracicaba CH,Clay,20240129,Damien Wenger,Wilson Leite,6-3 6-3,Q2,Clay,H
Piracicaba CH,Clay,20240129,Kilian Feldbausch,Alex Marti Pujolras,4-6 7-6(5) 4-1 RET,Q2,Clay,H
Piracicaba CH,Clay,20240129,Daniel Dutra Da Silva,Jose Pereira,6-4 6-3,Q2,Clay,H
Piracicaba CH,Clay,20240129,Gonzalo Villanueva,Mariano Kestelboim,6-2 7-5,Q2,Clay,H
Piracicaba CH,Clay,20240129,Igor Gimenez,Nicolas Parizzia,6-1 7-5,Q1,Clay,H
Piracicaba CH,Clay,20240129,Alex Barrena,Marcelo Zormann Da Silva,6-2 6-4,Q1,Clay,H
Piracicaba CH,Clay,20240129,Ignacio Monzon,Rafael Tosetto,7-5 6-1,Q1,Clay,H
Piracicaba CH,Clay,20240129,Damien Wenger,Gabriel Pascotto Tumasonis,6-1 6-1,Q1,Clay,H
Piracicaba CH,Clay,20240129,Wilson Leite,Enzo Camargo Lima,7-5 6-1,Q1,Clay,H
Piracicaba CH,Clay,20240129,Kilian Feldbausch,Paulo Andre Saraiva Dos Santos,3-6 6-3 6-4,Q1,Clay,H
Piracicaba CH,Clay,20240129,Alex Marti Pujolras,Luis Britto,6-2 6-1,Q1,Clay,H
Piracicaba CH,Clay,20240129,Daniel Dutra Da Silva,Matheus Cury Bueres,6-3 6-1,Q1,Clay,H
Piracicaba CH,Clay,20240129,Jose Pereira,Marcio Eduardo Silva,6-4 6-1,Q1,Clay,H
Piracicaba CH,Clay,20240129,Gonzalo Villanueva,Fernando Yamacita,6-2 6-0,Q1,Clay,H
Piracicaba CH,Clay,20240129,Mariano Kestelboim,Enrique Bogo,6-2 6-0,Q1,Clay,H
Burnie 2 CH,Hard,20240205,Adam Walton,Dane Sweeny,6-2 7-6(4),F,Hard,H
Burnie 2 CH,Hard,20240205,Adam Walton,Tristan Schoolkate,6-4 6-4,SF,Hard,H
Burnie 2 CH,Hard,20240205,Dane Sweeny,Yasutaka Uchiyama,6-2 3-1 RET,SF,Hard,H
Burnie 2 CH,Hard,20240205,Adam Walton,Philip Sekulic,6-2 1-6 7-6(2),QF,Hard,H
Burnie 2 CH,Hard,20240205,Tristan Schoolkate,Li Tu,7-6(4) 6-4,QF,Hard,H
Burnie 2 CH,Hard,20240205,Dane Sweeny,James Mccabe,6-1 2-6 6-4,QF,Hard,H
Burnie 2 CH,Hard,20240205,Yasutaka Uchiyama,Christian Langmo,6-2 6-2,QF,Hard,H
Burnie 2 CH,Hard,20240205,Adam Walton,Andre Ilagan,6-2 6-7(3) 6-3,R16,Hard,H
Burnie 2 CH,Hard,20240205,Philip Sekulic,Hiroki Moriya,6-4 6-3,R16,Hard,H
Burnie 2 CH,Hard,20240205,Li Tu,Yusuke Takahashi,6-4 3-6 6-3,R16,Hard,H
Burnie 2 CH,Hard,20240205,Tristan Schoolkate,Omar Jasika,6-2 6-3,R16,Hard,H
Burnie 2 CH,Hard,20240205,James Mccabe,Luke Saville,6-4 6-4,R16,Hard,H
Burnie 2 CH,Hard,20240205,Dane Sweeny,Makoto Ochi,6-3 4-6 6-2,R16,Hard,H
Burnie 2 CH,Hard,20240205,Yasutaka Uchiyama,Matt Hulme,3-6 6-3 6-4,R16,Hard,H
Burnie 2 CH,Hard,20240205,Christian Langmo,Yuta Shimizu,6-3 7-6(1),R16,Hard,H
Burnie 2 CH,Hard,20240205,Adam Walton,Jacob Bradshaw,7-5 6-3,R32,Hard,H
Burnie 2 CH,Hard,20240205,Andre Ilagan,Calum Puttergill,6-4 3-6 6-3,R32,Hard,H
Burnie 2 CH,Hard,20240205,Hiroki Moriya,Matthew Dellavedova,6-2 6-0,R32,Hard,H
Burnie 2 CH,Hard,20240205,Philip Sekulic,Maxime Chazal,6-3 6-4,R32,Hard,H
Burnie 2 CH,Hard,20240205,Li Tu,Stefanos Sakellaridis,6-3 6-3,R32,Hard,H
Burnie 2 CH,Hard,20240205,Yusuke Takahashi,Mikalai Haliak,6-1 6-7(3) 6-3,R32,Hard,H
Burnie 2 CH,Hard,20240205,Omar Jasika,Hayden Jones,6-3 7-6(3),R32,Hard,H
Burnie 2 CH,Hard,20240205,Tristan Schoolkate,Jake Delaney,6-3 6-2,R32,Hard,H
Burnie 2 CH,Hard,20240205,James Mccabe,Blake Ellis,6-4 6-4,R32,Hard,H
Burnie 2 CH,Hard,20240205,Luke Saville,Benjamin Lock,6-1 6-0,R32,Hard,H
Burnie 2 CH,Hard,20240205,Makoto Ochi,Masamichi Imamura,7-5 6-2,R32,Hard,H
Burnie 2 CH,Hard,20240205,Dane Sweeny,Rio Noguchi,6-4 6-4,R32,Hard,H
Burnie 2 CH,Hard,20240205,Yasutaka Uchiyama,Takuya Kumasaka,6-0 6-2,R32,Hard,H
Burnie 2 CH,Hard,20240205,Matt Hulme,Yuki Mochizuki,6-3 7-6(4),R32,Hard,H
Burnie 2 CH,Hard,20240205,Christian Langmo,Taisei Ichikawa,7-6(5) 6-4,R32,Hard,H
Burnie 2 CH,Hard,20240205,Yuta Shimizu,Alex Bolt,6-3 6-2,R32,Hard,H
Burnie 2 CH,Hard,20240205,Yuki Mochizuki,Seita Watanabe,6-3 6-3,Q2,Hard,H
Burnie 2 CH,Hard,20240205,Andre Ilagan,Corey Gaal,6-4 6-3,Q2,Hard,H
Burnie 2 CH,Hard,20240205,Calum Puttergill,Moerani Bouzige,6-1 1-6 6-3,Q2,Hard,H
Burnie 2 CH,Hard,20240205,Masamichi Imamura,Jacob Bradshaw,6-0 6-1,Q2,Hard,H
Burnie 2 CH,Hard,20240205,Taisei Ichikawa,Thomas Braithwaite,7-6(7) 6-3,Q2,Hard,H
Burnie 2 CH,Hard,20240205,Takuya Kumasaka,Alexander Klintcharov,6-2 6-2,Q2,Hard,H
Burnie 2 CH,Hard,20240205,Yuki Mochizuki,Jayden Court,6-2 6-2,Q1,Hard,H
Burnie 2 CH,Hard,20240205,Seita Watanabe,Hanyi Liu,7-6(2) 6-3,Q1,Hard,H
Burnie 2 CH,Hard,20240205,Andre Ilagan,Mitchell Harper,6-4 7-5,Q1,Hard,H
Burnie 2 CH,Hard,20240205,Corey Gaal,Brandon Walkin,7-6(5) 6-0,Q1,Hard,H
Burnie 2 CH,Hard,20240205,Moerani Bouzige,Jesse Delaney,5-7 7-6(4) 7-6(0),Q1,Hard,H
Burnie 2 CH,Hard,20240205,Calum Puttergill,Kokoro Isomura,6-3 6-2,Q1,Hard,H
Burnie 2 CH,Hard,20240205,Jacob Bradshaw,Naoki Tajima,6-4 6-4,Q1,Hard,H
Burnie 2 CH,Hard,20240205,Masamichi Imamura,Kody Pearson,6-2 6-0,Q1,Hard,H
Burnie 2 CH,Hard,20240205,Taisei Ichikawa,Scott Jones,7-6(4) 4-6 6-3,Q1,Hard,H
Burnie 2 CH,Hard,20240205,Thomas Braithwaite,Mason Naumovski,6-3 6-4,Q1,Hard,H
Burnie 2 CH,Hard,20240205,Takuya Kumasaka,Pavle Marinkov,7-5 6-3,Q1,Hard,H
Burnie 2 CH,Hard,20240205,Alexander Klintcharov,Shintaro Imai,6-3 6-4,Q1,Hard,H
Chennai CH,Hard,20240205,Sumit Nagal,Luca Nardi,6-1 6-4,F,Hard,H
Chennai CH,Hard,20240205,Luca Nardi,Chun Hsin Tseng,6-4 4-6 7-6(6),SF,Hard,H
Chennai CH,Hard,20240205,Sumit Nagal,Dalibor Svrcina,6-3 6-4,SF,Hard,H
Chennai CH,Hard,20240205,Luca Nardi,Stefano Napolitano,6-4 3-6 6-0,QF,Hard,H
Chennai CH,Hard,20240205,Chun Hsin Tseng,Enrico Dalla Valle,7-5 6-2,QF,Hard,H
Chennai CH,Hard,20240205,Dalibor Svrcina,Sasi Kumar Mukund,6-7(6) 6-2 6-4,QF,Hard,H
Chennai CH,Hard,20240205,Sumit Nagal,Dominik Palan,6-3 6-3,QF,Hard,H
Chennai CH,Hard,20240205,Luca Nardi,Bernard Tomic,7-5 6-3,R16,Hard,H
Chennai CH,Hard,20240205,Stefano Napolitano,Dan Added,6-2 6-1,R16,Hard,H
Chennai CH,Hard,20240205,Chun Hsin Tseng,Ugo Blanchet,6-0 4-6 6-2,R16,Hard,H
Chennai CH,Hard,20240205,Enrico Dalla Valle,Oriol Roca Batalla,6-4 7-6(2),R16,Hard,H
Chennai CH,Hard,20240205,Sasi Kumar Mukund,Moez Echargui,7-6(4) 6-3,R16,Hard,H
Chennai CH,Hard,20240205,Dalibor Svrcina,Evgeny Donskoy,6-2 0-6 6-2,R16,Hard,H
Chennai CH,Hard,20240205,Dominik Palan,Samuel Vincent Ruggeri,6-2 2-6 6-4,R16,Hard,H
Chennai CH,Hard,20240205,Sumit Nagal,Giovanni Fonio,7-5 6-2,R16,Hard,H
Chennai CH,Hard,20240205,Luca Nardi,Eric Vanshelboim,6-2 6-2,R32,Hard,H
Chennai CH,Hard,20240205,Bernard Tomic,Olaf Pieczkowski,2-6 6-4 7-6(2),R32,Hard,H
Chennai CH,Hard,20240205,Dan Added,Akira Santillan,2-6 6-4 4-1 RET,R32,Hard,H
Chennai CH,Hard,20240205,Stefano Napolitano,Kaichi Uchida,6-1 6-2,R32,Hard,H
Chennai CH,Hard,20240205,Ugo Blanchet,Jonas Forejtek,6-3 3-6 7-6(5),R32,Hard,H
Chennai CH,Hard,20240205,Chun Hsin Tseng,Nikoloz Basilashvili,6-4 6-4,R32,Hard,H
Chennai CH,Hard,20240205,Enrico Dalla Valle,Alexey Zakharov,3-6 7-6(2) 6-4,R32,Hard,H
Chennai CH,Hard,20240205,Oriol Roca Batalla,Ramkumar Ramanathan,7-6(3) 6-2,R32,Hard,H
Chennai CH,Hard,20240205,Moez Echargui,Yu Hsiou Hsu,6-7(5) 6-2 7-5,R32,Hard,H
Chennai CH,Hard,20240205,Sasi Kumar Mukund,Maks Kasnikowski,6-3 4-6 7-5,R32,Hard,H
Chennai CH,Hard,20240205,Evgeny Donskoy,Tung Lin Wu,3-2 RET,R32,Hard,H
Chennai CH,Hard,20240205,Dalibor Svrcina,Bogdan Bobrov,6-3 2-6 6-2,R32,Hard,H
Chennai CH,Hard,20240205,Samuel Vincent Ruggeri,Aziz Dougaz,6-3 6-3,R32,Hard,H
Chennai CH,Hard,20240205,Dominik Palan,Arthur Weber,6-1 6-4,R32,Hard,H
Chennai CH,Hard,20240205,Giovanni Fonio,Maxime Janvier,6-4 3-6 7-5,R32,Hard,H
Chennai CH,Hard,20240205,Sumit Nagal,S D Prajwal Dev,6-1 6-2,R32,Hard,H
Chennai CH,Hard,20240205,Eric Vanshelboim,Evgeny Karlovskiy,6-2 6-4,Q2,Hard,H
Chennai CH,Hard,20240205,Bogdan Bobrov,Enzo Wallart,6-4 1-6 7-6(3),Q2,Hard,H
Chennai CH,Hard,20240205,Olaf Pieczkowski,Kris Van Wyk,6-4 6-3,Q2,Hard,H
Chennai CH,Hard,20240205,S D Prajwal Dev,Vadym Ursu,6-3 6-3,Q2,Hard,H
Chennai CH,Hard,20240205,Jonas Forejtek,Luca Castelnuovo,6-4 6-3,Q2,Hard,H
Chennai CH,Hard,20240205,Alexey Zakharov,Yurii Dzhavakian,6-3 6-3,Q2,Hard,H
Chennai CH,Hard,20240205,Eric Vanshelboim,Ray Ho,6-3 6-3,Q1,Hard,H
Chennai CH,Hard,20240205,Bogdan Bobrov,Ishaque Eqbal,6-4 6-4,Q1,Hard,H
Chennai CH,Hard,20240205,Enzo Wallart,Lohithaksha Bathrinath,7-6(2) 6-2,Q1,Hard,H
Chennai CH,Hard,20240205,Kris Van Wyk,Adil Kalyanpur,6-1 6-4,Q1,Hard,H
Chennai CH,Hard,20240205,Olaf Pieczkowski,Nitin Kumar Sinha,6-3 6-1,Q1,Hard,H
Chennai CH,Hard,20240205,Vadym Ursu,Manish Sureshkumar,7-6(6) 6-3,Q1,Hard,H
Chennai CH,Hard,20240205,S D Prajwal Dev,Abhinav Sanjeev Shanmugam,6-3 7-5,Q1,Hard,H
Chennai CH,Hard,20240205,Jonas Forejtek,Siddharth Vishwakarma,6-2 6-2,Q1,Hard,H
Chennai CH,Hard,20240205,Luca Castelnuovo,Karan Singh,6-4 7-6(4),Q1,Hard,H
Chennai CH,Hard,20240205,Yurii Dzhavakian,Bharath Nishok Kumaran,6-3 6-1,Q1,Hard,H
Chennai CH,Hard,20240205,Alexey Zakharov,Constantin Bittoun Kouzmine,6-0 6-0,Q1,Hard,H
Nottingham CH,Hard,20240205,Giovanni Mpetshi Perricard,Matteo Martineau,7-6(2) 6-4,F,Hard,H
Nottingham CH,Hard,20240205,Matteo Martineau,Mikhail Kukushkin,6-4 7-6(5),SF,Hard,H
Nottingham CH,Hard,20240205,Giovanni Mpetshi Perricard,Alexander Blockx,7-6(8) 6-2,SF,Hard,H
Nottingham CH,Hard,20240205,Mikhail Kukushkin,Dimitar Kuzmanov,6-3 6-3,QF,Hard,H
Nottingham CH,Hard,20240205,Matteo Martineau,Zdenek Kolar,6-3 6-2,QF,Hard,H
Nottingham CH,Hard,20240205,Alexander Blockx,Abedallah Shelbayh,7-6(0) 6-3,QF,Hard,H
Nottingham CH,Hard,20240205,Giovanni Mpetshi Perricard,Hamish Stewart,7-6(7) 7-6(3),QF,Hard,H
Nottingham CH,Hard,20240205,Dimitar Kuzmanov,Jules Marie,4-6 6-3 6-4,R16,Hard,H
Nottingham CH,Hard,20240205,Mikhail Kukushkin,Joris De Loore,6-4 6-4,R16,Hard,H
Nottingham CH,Hard,20240205,Zdenek Kolar,Marvin Moeller,6-4 5-7 6-3,R16,Hard,H
Nottingham CH,Hard,20240205,Matteo Martineau,Billy Harris,7-6(4) 6-4,R16,Hard,H
Nottingham CH,Hard,20240205,Alexander Blockx,Alexander Ritschard,7-6(9) 3-6 6-4,R16,Hard,H
Nottingham CH,Hard,20240205,Abedallah Shelbayh,Tristan Lamasine,6-4 4-6 6-4,R16,Hard,H
Nottingham CH,Hard,20240205,Giovanni Mpetshi Perricard,Manuel Guinard,6-3 3-6 7-6(3),R16,Hard,H
Nottingham CH,Hard,20240205,Hamish Stewart,Paul Jubb,6-4 6-4,R16,Hard,H
Nottingham CH,Hard,20240205,Dimitar Kuzmanov,Jan Choinski,6-4 1-6 6-3,R32,Hard,H
Nottingham CH,Hard,20240205,Jules Marie,Filip Peliwo,7-6(1) 6-1,R32,Hard,H
Nottingham CH,Hard,20240205,Mikhail Kukushkin,Charles Broom,6-4 7-6(3),R32,Hard,H
Nottingham CH,Hard,20240205,Joris De Loore,Kyle Edmund,7-6(4) 6-7(5) 6-4,R32,Hard,H
Nottingham CH,Hard,20240205,Zdenek Kolar,Remy Bertola,6-3 7-6(4),R32,Hard,H
Nottingham CH,Hard,20240205,Marvin Moeller,Filip Krajinovic,7-5 7-5,R32,Hard,H
Nottingham CH,Hard,20240205,Matteo Martineau,Mattia Bellucci,6-3 6-2,R32,Hard,H
Nottingham CH,Hard,20240205,Billy Harris,Alastair Gray,6-4 6-3,R32,Hard,H
Nottingham CH,Hard,20240205,Alexander Ritschard,Lorenzo Giustino,6-4 6-3,R32,Hard,H
Nottingham CH,Hard,20240205,Alexander Blockx,Valentin Royer,6-7(7) 6-3 7-6(4),R32,Hard,H
Nottingham CH,Hard,20240205,Tristan Lamasine,Adrian Andreev,7-5 7-5,R32,Hard,H
Nottingham CH,Hard,20240205,Abedallah Shelbayh,Henry Searle,6-3 4-6 6-2,R32,Hard,H
Nottingham CH,Hard,20240205,Giovanni Mpetshi Perricard,Ryan Peniston,6-3 6-2,R32,Hard,H
Nottingham CH,Hard,20240205,Manuel Guinard,Francesco Maestrelli,6-4 6-0,R32,Hard,H
Nottingham CH,Hard,20240205,Hamish Stewart,Jiri Vesely,7-5 6-3,R32,Hard,H
Nottingham CH,Hard,20240205,Paul Jubb,Antoine Escoffier,6-1 6-4,R32,Hard,H
Nottingham CH,Hard,20240205,Marvin Moeller,Daniel Cox,6-2 6-0,Q2,Hard,H
Nottingham CH,Hard,20240205,Filip Peliwo,Ben Jones,6-3 7-6(9),Q2,Hard,H
Nottingham CH,Hard,20240205,Remy Bertola,Petr Nouza,6-2 6-1,Q2,Hard,H
Nottingham CH,Hard,20240205,Charles Broom,Anton Matusevich,6-4 6-7(3) 6-3,Q2,Hard,H
Nottingham CH,Hard,20240205,Alastair Gray,Kacper Zuk,4-6 7-6(5) 6-4,Q2,Hard,H
Nottingham CH,Hard,20240205,Hamish Stewart,Marcus Walters,6-2 6-4,Q2,Hard,H
Nottingham CH,Hard,20240205,Marvin Moeller,David Poljak,6-4 7-6(3),Q1,Hard,H
Nottingham CH,Hard,20240205,Daniel Cox,Hynek Barton,6-2 6-3,Q1,Hard,H
Nottingham CH,Hard,20240205,Ben Jones,Steven Diez,6-4 6-4,Q1,Hard,H
Nottingham CH,Hard,20240205,Filip Peliwo,Alexis Canter,7-6(2) 6-4,Q1,Hard,H
Nottingham CH,Hard,20240205,Petr Nouza,Egor Gerasimov,4-6 6-3 6-4,Q1,Hard,H
Nottingham CH,Hard,20240205,Remy Bertola,George Houghton,6-3 2-6 7-5,Q1,Hard,H
Nottingham CH,Hard,20240205,Charles Broom,Harry Wendelken,6-4 6-4,Q1,Hard,H
Nottingham CH,Hard,20240205,Anton Matusevich,Gabriel Gomez,6-2 6-1,Q1,Hard,H
Nottingham CH,Hard,20240205,Alastair Gray,Aidan Mchugh,6-3 6-2,Q1,Hard,H
Nottingham CH,Hard,20240205,Marcus Walters,Giovanni Oradini,7-5 6-7(4) 7-5,Q1,Hard,H
Nottingham CH,Hard,20240205,Hamish Stewart,Giles Hussey,7-5 6-3,Q1,Hard,H
Bengaluru CH,Hard,20240212,Stefano Napolitano,Seong Chan Hong,4-6 6-3 6-3,F,Hard,H
Bengaluru CH,Hard,20240212,Seong Chan Hong,Oriol Roca Batalla,6-2 3-6 6-3,SF,Hard,H
Bengaluru CH,Hard,20240212,Stefano Napolitano,Sumit Nagal,7-6(2) 6-4,SF,Hard,H
Bengaluru CH,Hard,20240212,Seong Chan Hong,Ramkumar Ramanathan,7-5 5-7 6-4,QF,Hard,H
Bengaluru CH,Hard,20240212,Oriol Roca Batalla,Maks Kasnikowski,7-6(5) 4-6 7-5,QF,Hard,H
Bengaluru CH,Hard,20240212,Stefano Napolitano,Moez Echargui,6-7(5) 6-4 6-4,QF,Hard,H
Bengaluru CH,Hard,20240212,Sumit Nagal,Adam Walton,7-5 6-2,QF,Hard,H
Bengaluru CH,Hard,20240212,Ramkumar Ramanathan,Luca Nardi,1-6 6-4 6-4,R16,Hard,H
Bengaluru CH,Hard,20240212,Seong Chan Hong,Alexey Zakharov,6-4 7-5,R16,Hard,H
Bengaluru CH,Hard,20240212,Maks Kasnikowski,Benjamin Bonzi,6-3 6-4,R16,Hard,H
Bengaluru CH,Hard,20240212,Oriol Roca Batalla,Tristan Boyer,7-5 6-3,R16,Hard,H
Bengaluru CH,Hard,20240212,Stefano Napolitano,Vasek Pospisil,6-4 4-6 6-4,R16,Hard,H
Bengaluru CH,Hard,20240212,Moez Echargui,Enrico Dalla Valle,6-2 6-2,R16,Hard,H
Bengaluru CH,Hard,20240212,Adam Walton,Gauthier Onclin,6-2 6-2,R16,Hard,H
Bengaluru CH,Hard,20240212,Sumit Nagal,Coleman Wong,6-2 7-5,R16,Hard,H
Bengaluru CH,Hard,20240212,Luca Nardi,Dan Added,3-6 6-3 7-6(0),R32,Hard,H
Bengaluru CH,Hard,20240212,Ramkumar Ramanathan,Maxime Janvier,6-7(4) 7-5 6-4,R32,Hard,H
Bengaluru CH,Hard,20240212,Alexey Zakharov,Samuel Vincent Ruggeri,6-2 7-5,R32,Hard,H
Bengaluru CH,Hard,20240212,Seong Chan Hong,Tristan Schoolkate,6-4 6-3,R32,Hard,H
Bengaluru CH,Hard,20240212,Benjamin Bonzi,Philip Sekulic,6-3 6-2,R32,Hard,H
Bengaluru CH,Hard,20240212,Maks Kasnikowski,Tung Lin Wu,7-5 6-2,R32,Hard,H
Bengaluru CH,Hard,20240212,Tristan Boyer,Bernard Tomic,3-6 6-3 6-3,R32,Hard,H
Bengaluru CH,Hard,20240212,Oriol Roca Batalla,Chun Hsin Tseng,7-5 6-3,R32,Hard,H
Bengaluru CH,Hard,20240212,Stefano Napolitano,Dane Sweeny,6-3 6-3,R32,Hard,H
Bengaluru CH,Hard,20240212,Vasek Pospisil,Eric Vanshelboim,7-6(2) 3-6 6-4,R32,Hard,H
Bengaluru CH,Hard,20240212,Enrico Dalla Valle,Evgeny Donskoy,6-2 7-5,R32,Hard,H
Bengaluru CH,Hard,20240212,Moez Echargui,Duje Ajdukovic,6-2 6-4,R32,Hard,H
Bengaluru CH,Hard,20240212,Adam Walton,S D Prajwal Dev,6-3 6-0,R32,Hard,H
Bengaluru CH,Hard,20240212,Gauthier Onclin,Giovanni Fonio,6-4 1-6 7-6(5),R32,Hard,H
Bengaluru CH,Hard,20240212,Coleman Wong,Raphael Collignon,6-4 7-6(4),R32,Hard,H
Bengaluru CH,Hard,20240212,Sumit Nagal,Geoffrey Blancaneaux,6-2 6-2,R32,Hard,H
Bengaluru CH,Hard,20240212,Bernard Tomic,Jonas Forejtek,6-4 6-2,Q2,Hard,H
Bengaluru CH,Hard,20240212,Raphael Collignon,Dan Added,6-4 6-2,Q2,Hard,H
Bengaluru CH,Hard,20240212,Samuel Vincent Ruggeri,Kris Van Wyk,6-0 6-2,Q2,Hard,H
Bengaluru CH,Hard,20240212,Alexey Zakharov,Vadym Ursu,6-4 6-3,Q2,Hard,H
Bengaluru CH,Hard,20240212,Eric Vanshelboim,Enzo Wallart,6-1 6-2,Q2,Hard,H
Bengaluru CH,Hard,20240212,Bernard Tomic,Niki Kaliyanda Poonacha,6-3 6-4,Q1,Hard,H
Bengaluru CH,Hard,20240212,Jonas Forejtek,Yurii Dzhavakian,6-3 6-0,Q1,Hard,H
Bengaluru CH,Hard,20240212,Dan Added,Karan Singh,7-6(3) 5-7 7-6(9),Q1,Hard,H
Bengaluru CH,Hard,20240212,Raphael Collignon,Manish Ganesh,6-2 6-2,Q1,Hard,H
Bengaluru CH,Hard,20240212,Chun Hsin Tseng,Evgeny Karlovskiy,2-6 6-4 7-6(6),Q1,Hard,H
Bengaluru CH,Hard,20240212,Samuel Vincent Ruggeri,Sasi Kumar Mukund,6-4 6-3,Q1,Hard,H
Bengaluru CH,Hard,20240212,Kris Van Wyk,Olaf Pieczkowski,6-3 6-3,Q1,Hard,H
Bengaluru CH,Hard,20240212,Alexey Zakharov,Jakob Schnaitter,7-5 2-6 6-1,Q1,Hard,H
Bengaluru CH,Hard,20240212,Vadym Ursu,Constantin Bittoun Kouzmine,4-6 7-5 6-4,Q1,Hard,H
Bengaluru CH,Hard,20240212,Enzo Wallart,Kaichi Uchida,6-3 6-3,Q1,Hard,H
